id,text_cleaned,text
1362077795220926465,coop independent india post test nationalism,"@Amul_Coop When you were in independent India. (2013)

Just post it now to  test your nationalism.

 #petrol100 https://t.co/2Jt5xF773H"
1373318731305086978,home minister facing allegations running multi crore extortion racket using police,Home Minister who is facing allegations of running a multi crore extortion racket using the police as his collectio… https://t.co/4PrPPc1NoT
1373168620709191682,honorable sri ji welcome kharagpur west bengal modirsatheiasolporiborton,"RT @RajibKabirajbjp: Honorable  sri @narendramodi ji.
Most welcome in Kharagpur West Bengal💐💐🙏
#ModirSatheiAsolPoriborton 
@SuPriyoBabul @B…"
1373169053632655367,one stop us winning myfarmermypride,"RT @iavdeep_: No one can stop us from winning

#MyFarmer_MyPride https://t.co/PNgpAxC5oC"
1372622395001991175,thank much wonderful feedback weare happy benefiting service,🥰Thank you all very much for your wonderful feedback we're happy that you are benefiting from our Service / program… https://t.co/JT00S3jF4j
1362093995057246208,rise petrolprice dieselprice taxed heavily india,"Rise in #PetrolPrice  and #dieselprice is only because they are taxed heavily in India? 

Is it the only reason?… https://t.co/7hmW25Cf8r"
1373321460291301376,shocking maharashtra home minister anildeshmukh allegedly asked sachinvaze collect rs crore,"RT @PMCBankCrisis: @AnilSinghvi_ Shocking!

Maharashtra Home Minister #AnilDeshmukh allegedly asked #SachinVaze to collect Rs 100 Crore for…"
1362098476348100611,understand sir even years fault congress becoj modi sarkar not,"@news24tvchannel We understand sir. Even After 6 years,  its fault of #Congress, becoj its Modi Sarkar not our Govt… https://t.co/vVjvM7hD1B"
1372622531056730114,russia recalled ambassador us consultations following biden calling putin killer jen,"RT @kaitlancollins: After Russia recalled its ambassador to the U.S. for ""consultations"" following Biden calling Putin a killer, Jen Psaki…"
1362088219945230337,sir waiting tweet petrolpricehike cylinderpricehike tweet,"@akshaykumar sir waiting for your tweet on #petrol100 #PetrolPriceHike #CylinderPriceHike , you can tweet in these… https://t.co/WVOs6OPszb"
1372623111711944704,mppsc mpcm shivrajsinghchouhan please not play student lives bcoz u never,"RT @chauhans197: #STAYMPPSCMAINS2019 #MPPSC #mpcm #ShivrajSinghChouhan 
  
Please don't play with the student lives
   Bcoz u Never underst…"
1373317553821380610,haha baramati businessman taken delhi pappu maharashtra pappu,Haha. Baramati businessman @pawarspeaks had taken both Delhi pappu @RahulGandhi and Maharashtra pappu @OfficeofUT a… https://t.co/SCxBEVnBD3
1372623315718840322,lies government crooks vaccine data falsified suit boris still needs haircut,"RT @QuantumShift3: 1. Lies
2. The Government are crooks
3. Vaccine data is falsified to suit
4. Boris still needs a haircut
5. He is satani…"
1362093925666725889,petrol rs pm blames prev govt not cutting impodependence not understand raised mid,Petrol at Rs 100: PM blames prev Govt for not cutting import dependence- don't understand raised this mid 2nd term.… https://t.co/Fp82n426N6
1362079379820404736,seriously not able bear high prices worst pm modihaitomehangaihai,"RT @saddamalikhan20: Seriously not able to bear these high prices...   Worst PM

#ModiHaiToMehangaiHai"
1373319068908851204,maharashtra home minister filing defamation suit parambirsingh,RT @singhvarun: Maharashtra Home Minister @AnilDeshmukhNCP will be filing a defamation suit against #ParambirSingh
1372623395809071104,periodic reminder andrew cuomos good last year manufactured media not,"Your periodic reminder that all of Andrew Cuomo's good will last year was manufactured by the media, and not by his… https://t.co/ou9uCzg2aZ"
1372623148080885762,amazing new half price offer looking simple explanations big ideas well look,"☀️AMAZING NEW HALF PRICE OFFER☀️
Looking for simple explanations of big ideas? Well, look no further! Our brand-new… https://t.co/apmmuO87qy"
1372885116616273925,wonderfull four years leadership yogi ji,RT @dineshbjp09: WONDERFULL FOUR YEARS OF UP UNDER LEADERSHIP OF YOGI JI  #योगीजी_के_4_साल_बेमिसाल
1362087547531259905,mitch mcconnell attempts balancing act moving past trump winning back senate majority,"Mitch McConnell attempts balancing act of moving past Trump, winning back Senate majority https://t.co/Z7I9fZyKFo… https://t.co/BoukgVBgqs"
1362084315815813121,petrol consume quicker become begger thanks namaste,"More petrol we consume, quicker we become begger. Thanks, Namaste ! #petrol100"
1362088142929424387,petrol diesel prices touching new highs every daythis common man end,As the petrol and diesel prices are touching new highs every day.This is what a common man can do from his end Pers… https://t.co/djV8mqaLLw
1372907685985755140,nehru amp patel united therewould one india pak not picture time despite churchill gassing,RT @subyroy: @RoyalFamily 19. Nehru &amp; Patel united there'd be one India (Pak not in the picture at the time) despite Churchill gassing on a…
1373168928164225028,whole world proud braving harsh winters delhi protesting farmers set beat,"RT @tarsem_pb03: The whole world is proud that after braving harsh winters of Delhi, our protesting farmers, are all set to beat the heat.…"
1372911796768575493,get see made india labels without supporting,"RT @PolitikKarma: പപ്പു എന്നും പപ്പു തന്നെ.

@RahulGandhi - how will you get to see more ""Made In India"" labels without supporting industri…"
1373168478228676611,neglect disrespect people west bengal suffered last years not forgotten,The neglect and disrespect that the people of West Bengal have suffered in the last 10 years cannot be forgotten. W… https://t.co/ZTMAKxs4wG
1362088138630307843,trend alert modihaitomehangaihai modihaitomehangaihai today pm modihaitomehangaihai,"📢 *Trend Alert* 🔔

*#ModiHaiToMehangaiHai*
*#ModiHaiToMehangaiHai*

 👉 Today 5 PM 👆👇

*#ModiHaiToMehangaiHai*
*… https://t.co/7KWdR7sjlx"
1362092220069810176,divided chai united mahngai modihaitomehangaihai petrolpricehike,"RT @4rif420: Divided by chai
United by mahngai

#ModiHaiToMehangaiHai #petrol100 #PetrolPriceHike https://t.co/qalAmAkFGd"
1373319653276061699,sumittripathi parambirsingh introduced shri writing letter picture abhi baki hai merey dost,"RT @I_SumitTripathi: Why #ParambirSingh has introduced himself as Shri while writing  a letter? Picture abhi baki hai merey dost 
#Maharash…"
1372888090482675715,com worst cm india worst governed state india worst state live women india worst,"@OpIndia_com Worst CM in India

Worst Governed State in India

Worst State to live for Women in India

Worst State… https://t.co/qtzyugTHHu"
1362078561973071882,india needs raga punjabwithcongress modihaitomehangaihai,"India needs #RaGa 
@RahulGandhi

#petrol100
#PunjabWithCongress 
#ModiHaiToMehangaiHai
#PunjabMunicipalElection2021… https://t.co/hmn4GPBvae"
1373322587493654530,missing thing important yeda anildeshmukh not,"@MonicaK2511 @LotusBharat We are Missing 1 thing very important!!! 

This YEDA #AnilDeshmukh Can't do all this with… https://t.co/smFBSkXqoQ"
1362104032144150531,rush limbaughs wife kathryn announces death radio show talks politics political,"Rush Limbaugh's wife, Kathryn, announces his death on radio show https://t.co/MnmyztsM1q  - @politic_talks #Politics #Political"
1362101858370654208,potatoes gas rs petrol diesel rs elect jokers see circus modihaitomehangaihai,"Potatoes - Rs50
Gas- Rs 850
Petrol - Rs91.50
Diesel - Rs 84.17
Elect jokers, see the circus
#ModiHaiToMehangaiHai"
1373324356001046528,isnt deshmukh guy made deal fadnavis become deputy cm,Isn't this the same Deshmukh guy who made a deal with @BJP4Maharashtra @Dev_Fadnavis to become deputy CM while pawa… https://t.co/LOGXnNoI94
1373168622722453504,farmers tent caught fire singhu border myfarmermypride middleclasskeburedin,"RT @Chhotalikharii: Farmers' tent caught fire at Singhu border. 

#MyFarmer_MyPride
#MiddleClassKeBureDin https://t.co/xLIFO8KvpH"
1373316983987474432,anildeshmukh hm crore cm cr,#AnilDeshmukh hm 100 crore and cm what 1000 cr
1372623288116056070,great insights discussion magufuli legacy prospects peaceful transition new leader,"great insights and discussion on #Magufuli’s legacy, the prospects for a peaceful transition to a new leader, the i… https://t.co/sfBY8URFaB"
1372623239151640579,pr enough sympathizing men like massage parlor murderer,RT @Politics_PR: Enough Sympathizing With Men Like the Massage Parlor Murderer https://t.co/egW62wi4sV https://t.co/xzpQfp3byV
1362097294397476864,international conspiracy much george fernandes janata dal predecessor bjp,"""International Conspiracy"" much? George Fernandes was in Janata Dal -- predecessor of BJP!

#TooMuchHypocrisy… https://t.co/ytYfWq6Frh"
1372623557688107008,dhs secretary disrespectful ask illegal alien crime victims via,DHS Secretary: ‘Disrespectful‘ to Ask Me About Illegal Alien Crime Victims https://t.co/UY7g2XOD9v via @BreitbartNews
1362098500415090691,need modify turbine travel back time stop nehru bjp congress,"RT @harman151: Now we just need to modify that turbine to travel back in time and stop Nehru 😂😂😂
#petrol100 #BJP #Congress #ModiHaiToMehang…"
1362102942891790337,nation take years heal one deserves suffer life image,"Our nation will take years to heal, no one deserves to suffer in life #petrol100 
Image by @MANJULtoons https://t.co/wXbrsuKZdw"
1362077481012928515,not say trumps rhetoric dangerous go tv say chriscuomo cnn,You can't say that Trump's rhetoric is dangerous if you go on TV to say this. #ChrisCuomo #CNN #Democrats… https://t.co/5yDhwiffiG
1362088326753177601,bewaremen thewife superpowers immunity provided biasedjustice,"#BewareMen of #TheWife
Superpowers and Immunity provided by #BiasedJustice"
1372622348206010369,told everything think know putin lie perpetuated ministry,"What if I told you that everything you think you know about Putin...

Is a lie.

Perpetuated by the “ministry of tr… https://t.co/Kbf919Glaf"
1373316767670398976,shehzad reveals vasooli orders mva cm,"@ddsahyadrinews @gauravbh @DDNewslive @DDNewsHindi Shehzad REVEALS all about Vasooli on orders from MVA and CM.

Se… https://t.co/dgMCJIkUSw"
1373319594731958276,devendra fadnavis spoke sachin vaze chief minister supported vaze today people want us,"RT @dramanksingh: When Devendra Fadnavis spoke about Sachin Vaze, the Chief Minister supported him (Vaze). Today, the same people want us n…"
1362090905897865216,happens common man want use petrol pay per litre not bothered,#petrol100 and what happens to the common man? Want to use petrol pay 100₹ per litre! @narendramodi not bothered as… https://t.co/QKZhKTC4Mz
1372883055765905408,uttar pradesh governments management praised national,"#योगीजी_के_4_साल_बेमिसाल
""While the Uttar Pradesh government's COVID-19 management was praised at the national leve… https://t.co/b1wr5yapST"
1372886301402308614,one forget yogi told falsh story international,"RT @Deep718977: #4_साल_यूपी_बेहाल #4SaalChaupatHuaHaal
How can one forget that Yogi had told the falsh story of an international  conspirac…"
1362083783390990336,chest observe fuel hike shocks not public modihaitomehangaihai,"56"" Chest can observe the fuel hike shocks ... not the public.

@GouravVallabh
@ndtvindia
#ModiHaiToMehangaiHai 

https://t.co/UxfiQqia4x"
1372622597008068611,would interesting watch putin offers biden public talks us president says,"@nytimesworld That would be interesting to watch:

Putin offers Biden public talks after U.S. president says he thi… https://t.co/vDiU8ST95C"
1362078182208282630,abki baar petrol par led president ji protesting diesel,"RT @Arsalankhalid02: Abki Baar 
Petrol 100 par. 

@IYCWestBengal led by President @ShadabKhanIYC ji Protesting  against the Diesel, Petrol…"
1362100004807081985,via biden resumes adult conversations china russia politics trump,RT @thejoshuablog: Via @RawStory: Biden resumes adult conversations with China and Russia https://t.co/r0pwjSXdQ7 | #politics #trump #corru…
1362100923456131074,congratulation modi ji century modihaitomehngaihai,"Congratulation modi ji for your century 🙌
#ModiHaiToMehngaiHai 
#petrol100 https://t.co/svRPW2wJr5"
1362093271598604289,baba ka dimag pehle kam kaam karta tha par ab haathi aur cycle se girne ke baad poori tereh se kharab ho gaya,"Baba ka dimag pehle kam kaam karta tha , par ab HAATHI aur CYCLE se girne ke baad poori tereh se kharab ho gaya hai… https://t.co/JS5Ygj44Bo"
1373323191016300545,bjp really anil deshmukh kingpin made scapegoat save biggies,"RT @AB_BJP: Is It Really Anil Deshmukh A Kingpin Or He Is Being Made Scapegoat To Save Biggies?

@ShainaNC @SureshNakhua @BhatkhalkarA"
1373317514805964802,isis connection pfi culmination terrorist activities pfi including planning attack,ISIS connection of PFI is the culmination of all the terrorist activities of PFI including planning an attack at im… https://t.co/DJLusnX8Pk
1362081008057782273,sc state reps vote heartbeat abortion bill talks politics politic,S.C. state reps. to vote on heartbeat abortion bill https://t.co/LMkk6ZWQYQ  - @politic_talks #politics #politic
1373168503205687301,honorable prime minister shri narendra modi visit kharagpur march let join hands,RT @Parthac33721481: Honorable Prime Minister Shri Narendra Modi to visit Kharagpur on 20 March. Let’s join hands with him against the cont…
1362100883396259841,many roads highways well good govt not even check expiry date toll facilities past,"How many roads and highways are well good.?

Govt' not even check the expiry date of toll facilities.

Past 2 days… https://t.co/iUQqSAORsD"
1362099900431785986,pakistan people roads spike fuel prices country facing protest,"RT @Outlookindia: In #Pakistan, people are on roads over the spike in fuel prices and our country too is facing a protest but for a differe…"
1362083569980432389,congress buying petrol dollars barrel still kept fuel prices rupees upa,#Petrol100 congress after buying petrol above 100 dollars a barrel still kept fuel prices below 70 rupees in UPA 2… https://t.co/oPd4kO7tdI
1362089343406379010,amazon bestseller ebook genre biography satire politics history motivation,"=============================
AMAZON BESTSELLER E-BOOK
Genre - Biography/ Satire
Politics/ History / Motivation
Pub… https://t.co/IlXuIcMXeF"
1373169158066638848,students suffering parents online study internet charges increased gdp rising,"RT @SandipskDave: ➕  Students are suffering so as the parents as online study internet charges are now increased 
➕ GDP is Rising in other…"
1372884377290502152,excellent balance development hindutva good governance well done yogi bhai keep,"RT @iamriturathi: Excellent Balance of Development, Hindutva and Good governance.

Well done Yogi Bhai, We all are with you, keep doing it.…"
1373168238897426434,haters gon na hate modi fever bengal look level excitement among people,"RT @SushilSancheti9: Haters Gonna Hate .
But the Modi Fever is on in Bengal.🔥

Look at the level of excitement among the people of Kharagpu…"
1372623230029160449,not asking establish relations cubawe not talking politicswe need consular office,"RT @LesnerRomero: We are not asking you to establish relations with Cuba,we are not talking about politics,we need a consular office in Hav…"
1362100627451469826,pyc use tax payers money refill fuel know people misery modihaitomehangaihai,"RT @Rajasthan_PYC: They use Tax payers money to refill Fuel how can they Know people’s misery . 

 #ModiHaiToMehangaiHai"
1373169371510571010,west bengal desperately needs propeople government not one makes mockery situation gain,RT @ShreyanKalighat: West Bengal desperately needs a pro-people government and not one that makes a mockery of their situation to gain poli…
1372623254171574273,top creeps us house representatives,RT @DanRodricks: The 12 Top Creeps in the U.S. House of Representatives.  https://t.co/8xsesfHN65
1372892024148353029,उतर years transformation action speaks louder words pic,"RT @DailyNe9: #योगीजी_के_4_साल_बेमिसाल योगी सरकार उतर प्रदेश 4 years of transformation 
Action speaks louder than words 
This pic is enough…"
1373168675377713155,living happy life not impossible goal choose path roses thorns,RT @God_Answers844: Living a happy Life is not an impossible goal. It's all up to you to choose the path of roses or thorns. If you have fi…
1373168995143196672,morning happy international day happiness headecorations available,"💓morning! 👋 happy international day of happiness!  ❤️🧡💛💚💙💜

Heart decorations are available in my #etsyshop… https://t.co/8uo1RHQ4iI"
1372882937318797314,mumbai lets top trend ready,"RT @Rekha_mumbai_: Lets Top This Trend Again .

Are You Ready ?

 #योगीजी_के_4_साल_बेमिसाल https://t.co/csQdZXOF1m"
1372623568928866308,surya wave favour sri k across aravakurichi loved son soil quit ips,"RT @Tejasvi_Surya: There is a wave in favour of Sri @annamalai_k all across Aravakurichi. 

He is the loved son of the soil, who quit IPS t…"
1362080790448758789,bjp draws blank punjab municipal poll mjakbar found shady reputation couwhich throws,#BJP draws a blank in #Punjab municipal poll #MJAkbar found to have a shady reputation by the Court which throws ou… https://t.co/rLoh4QjLLc
1373317699669950465,may look good cell meeting shady cop doubtful,"#100Crore 
Now a;ll this may look good at an IT cell meeting or to a shady cop
But its very very doubtful is this u… https://t.co/RucTpDhTsI"
1372886152336732162,years dhongi wreaked havoc uttar pradesh sad see way destroyed,"RT @sylutkm: In just 4 years Dhongi has wreaked havoc in Uttar Pradesh... Very sad to see the way UP is being destroyed...
#4SaalChaupatHua…"
1372622246972248068,biden attacks putin problem son sitting board company owned one,@MSNBC Biden attacks Putin but had no problem with his son sitting on the board of a company owned by one of Putin'… https://t.co/73NxlQTBLa
1362094845083361280,barristers robertbuckland law uknews politics helpful wear uniform barristers wig enjoys,RT @freiherrvquast: #Barristers #RobertBuckland #Law #UKnews #Politics 'It is helpful to wear the uniform': barrister's wig enjoys surprisi…
1372623069823569921,gibraltar isle man reject vile tory plans house uk asylum seekers territories said,"Gibraltar and Isle of Man reject 'vile' Tory plans to house UK asylum seekers
Both the territories have said such a… https://t.co/dp86DImW4H"
1372903183622627331,alishachinai talks making song getting milindsoman board,"#AlishaChinai talks about the making of the song and getting #MilindSoman on board!

https://t.co/gVRhQ9jzsR"
1372884288148938758,super explained must watch ones teamsp,"Super explained by @Kanchan_0794
Must watch ones..
#योगीजी_के_4_साल_बेमिसाल 
#TeamSP https://t.co/RGb5RKmYB6"
1362102099790630913,icing cake previous govt guess nothing complain,😂 This was the ICING on the cake. If #petrol100 is on the previous Govt then I guess we have NOTHING 2 complain. Sa… https://t.co/BwTper66Nh
1373168624345575424,bombs bullets blood ballots define unfortunate state democracy west bengal join shri narendra,"Bombs, bullets, blood, and ballots define the unfortunate state of democracy in West Bengal. Join Shri Narendra Mod… https://t.co/dhOlO7Fu8M"
1372622594495680513,person tried cheat trump didnt work time,"@Fwcallaway @smartcharlie40 @ACTBrigitte The only person that tried to cheat was trump! Didnt work this time, even… https://t.co/MpPZ8Ogucw"
1373320674522001408,cp scotland yard dg home guard eager know naught uncle say chalo pawri kare,"RT @PiyaliBh: From CP of their Scotland yard to DG home guard 😂

I am eager to know what naught uncle has to say? 

Chalo pawri kare SSRian…"
1373168801252995080,dream doesnt become reality magic takes sweat determination hard work myfarmermypride,"RT @Simranghottrra: A dream doesn't become reality through magic, it takes sweat determination and hard work. 

#MyFarmer_MyPride"
1373168480984256513,life shoto live pain overthinking always try find happiness every little moment,"RT @vigneshwarankt: Life is too short to live in pain and overthinking, always try to find happiness in every little moment.💙
#Internationa…"
1372622001236480004,luv take letter maria address putin say not right thing america never,RT @forgive_luv: @wallisweaver Take a letter Maria address it to Putin. Say I won't do the right thing for America and I will never have th…
1373169043314728960,west bengal neglected oppressed exploited let us welcome shri narendra modi march kharagpur,"West Bengal is neglected, oppressed, and exploited. Let us welcome Shri Narendra Modi on 20 March at Kharagpur and… https://t.co/WNWyMDj7VR"
1372905753111973892,two things set ems apafrom made unique first ems extraordinary intellectual genius,"RT @apcpim: ""Two things set EMS apart from all of them and made him unique. First, EMS with his extraordinary intellectual genius was able…"
1372623511735386112,students lecturer chris broughs class engage inperson learning environment,".@univofdayton students in @udaytonpol lecturer Chris Brough's class engage in an in-person learning environment, w… https://t.co/32IalRXXKL"
1362093161019969536,price petrol crossed mark first time indian history something,The price of petrol has crossed the mark of Rs100/liter. This is the first time in Indian history that something li… https://t.co/W44SZlC04s
1373168630087651328,kharagpur dilip das den way modi praised dilip da seems hinting dilip may cm bjp wins bengal,RT @me_ganesh14: Kharagpur is Dilip Da's den. Way Modi praised Dilip Da seems he is hinting Dilip may be the CM once BJP wins Bengal. He ma…
1362099109180547074,tell one thing became cheaper govt modihaitomehangaihai,RT @mahiyarsharma: Tell me one thing that became cheaper in this Govt #ModiHaiToMehangaiHai https://t.co/aq13bYvK3Y
1362090534576263178,hey people see ur username says everything sirf chatte raho puri jindagi fkers modihaitomehangaihai,Hey people can see ur username it's says everything sirf chatte raho puri jindagi fkerS #ModiHaiToMehangaiHai
1373168628263096323,hon prime minister shri ji addressing public meeting kharagpur west bengal,"RT @dangarbharat: Hon Prime Minister Shri @narendramodi Ji is addressing public meeting at Kharagpur, West Bengal. #ModirSatheiAsolPoribort…"
1373317576747454465,gave permission open pubs amp hotels first not temples wanted extomoney,RT @Richa67651107: That's why they gave permission to open pubs &amp; hotels first not the temples... They wanted to extort money from them...…
1362103573178245121,iamfaizan old india new india modihaitomehangaihai fuelloot,"RT @_iam_faizan: OLD INDIA                NEW INDIA

  #ModiHaiToMehangaiHai  #FuelLoot https://t.co/h1qd5Guryd"
1372622325988868101,putin response biden biden called killer,RT @ArtValley818_: Putin’s response to Biden after Biden called him a killer 👇🏼https://t.co/JQl2c5Z2yC
1362101301958430722,petrol petrolprice petrolpricehike petroldieselpricehike mad megalomania incompetent idiots,"#Petrol
#petrol100
#PetrolPrice
#PetrolPriceHike
#PetrolDieselPriceHike

Mad megalomania
Incompetent idiots
Amazing… https://t.co/qSYubg7MrN"
1372893045096521754,wins heaof candidates simple smile great leader,"He wins the heart of his candidates just with a simple smile A great Leader.!!
#योगीजी_के_4_साल_बेमिसाल… https://t.co/QePvHJ3jOk"
1372885521819521024,manju four years trust four years safety four years justice four years development four years good governance,"RT @283_Manju: Four years of Trust
Four years of Safety
Four years of Justice
Four years of Development
Four years of Good Governance

Than…"
1362079877529182209,hello fact bjp betrayed nation lied,"RT @satyamaive: @DrKetanPatel6 @AmitShahOffice @AmitShah Hello @smritiirani 
The fact is that BJP has betrayed the nation, they lied to the…"
1362092787718586369,virt yes good also leaves blindspot engaging strictly macro,"RT @EVE_Virt: @Schmeric @brianklaas @KevinMKruse Is it? Yes, it is good. But it also leaves a blindspot. By engaging strictly on macro and…"
1372622610857607168,three years ago demmedia ignored could keep lying putins puppet trump lashes germany,"Three years ago. Dem/media ignored it so they could keep lying how he was Putin's puppet.

Trump lashes Germany ove… https://t.co/Hwq9l2ssS1"
1362093278187958273,forces defy reality noor protect millions innocents bloody end,"RT @SelfPubShow3: Against forces that defy his reality, can Noor protect millions of innocents from a bloody end? https://t.co/1P5ikoWO1E @…"
1373323688569933832,expose beneficiaries month hon pawar cr hon raje cr hon tarkare,"@AnilDeshmukhNCP I expose #100Crore beneficiaries each month.

Hon Pawar - 50 Cr
Hon Raje - 25 Cr
Hon Tarkare - 15… https://t.co/T3ZKp3Uc0q"
1373320450365743105,whopping crores per month god save mumbai god save maharashtra anildeshmukh vazegate,"RT @RathanRameshRR1: Whopping 100 crores per month 𝗲𝘅𝘁𝗼𝗿𝘁𝗶𝗼𝗻 !??!😳😲 

God save Mumbai.
God save Maharashtra.

#AnilDeshmukh 
#Vazegate"
1362100319627304962,made unwanted record name presided petrol price soared,"@dpradhanbjp made a unwanted record in his name.
He presided over @PetroleumMin when petrol price soared over 100,… https://t.co/jq7urhVOyc"
1362095996033851392,dejavu ki cheez hona related something done,#petrol100  @PMOIndia Is this dejavu ?? 25₹ ki cheez 100₹ki hona how is this related to something which was done 7y… https://t.co/LN63Wh2Al8
1372622410046971909,putin mocks biden united states front world,Putin mocks Biden and the United States in front of the world
1372909122849435648,sanitary pads made nonbiodegradable plastic billion end water bodies,Most sanitary pads are made of non-biodegradable plastic and more than 12 billion of them end up in water bodies of… https://t.co/Xffl7aSQ7e
1362104483786842114,superstar use comment price hike india,"@SrBachchan @IndiaToday @RahulGandhi @ANI...Where is my superstar @SrBachchan use comment on price hike in India, w… https://t.co/pm4BR1FF55"
1372909808601415684,per interpretation speech means say india,"So as per my interpretation of his speech, he means to say that India doesn’t have any industrialists!… https://t.co/YWs9aaZHRP"
1373318726611730440,exactly fadnavis trying hint longest time,@NiteshNRane This is exactly what @BJP4Maharashtra under @Dev_Fadnavis was trying to hint for the longest time! The… https://t.co/BUNR3vP2eq
1362090292719931393,elect economist ensure reasonable price essential commodities not rioters serve cronies,"RT @IYCUttarakhand: Elect and economist who will ensure reasonable price of essential commodities
Not rioters who will serve cronies and cr…"
1373317448548577285,looks like entire mahavikasaghadi government formed loot maharashtra tax payers,Looks like the entire #MahaVikasAghadi government is formed just to loot #Maharashtra and tax payers money...… https://t.co/PgzAX360d5
1373318701122908160,anil deshmukh wanted restaurants bars pandemic opened restaurants bars,RT @MaarwariBoy: So Anil Deshmukh wanted 100cr from restaurants and bars during pandemic. So he opened the restaurants and bars which is le…
1372623261616443396,get politics think elizabeth warren back addressing nonissues,"I don’t get into politics on here, but I think Elizabeth Warren is back at it again, addressing non-issues instead… https://t.co/1t7Bf83lWu"
1372898255609032707,rashmi world cup first series test opener super third vs nz many match winning knocks,"RT @Iam__Rashmi: World Cup 2019, first series as test opener, that Super Over in the third T20I vs NZ and many other match winning knocks i…"
1372622079892332556,joe biden vladimir putins worst nightmare putin knows,"@lindyli Joe Biden is Vladimir Putin's worst nightmare, and Putin KNOWS it! 😁 https://t.co/lsLj9nuGPI"
1362081826068590593,modihaitomehangaihai idiotic bhakts unhappy paying per litre petrol dr manmohan singhs tenure,"RT @ImNPatidar: #ModiHaiToMehangaiHai

Idiotic bhakts were unhappy paying 64 / - per litre for petrol during Dr Manmohan Singh's tenure.
Bu…"
1372621988460650496,talk talk walk walk animal mother full metal jacket,"@JoeBiden “you talk the talk; but can you... 
walk the walk?” 
-Animal Mother; Full Metal Jacket (1987)"
1373323360063561729,cop instructed collect extortion money,@barandbench @CMOMaharashtra @AnilDeshmukhNCP @ShivSena Cop instructed to collect EXTORTION money by @NCPspeaks Min… https://t.co/xxiuc053b1
1373318144085815299,not single individual tweet crore wasuli mantri best cm world,RT @DocDKGupta: @sardesairajdeep @RatnadipC Not a single individual tweet from you on 100 crore Wasuli Mantri and Best CM of World after #P…
1372911009837412353,wonder germany also imports india cycling popular country love,RT @GermanyChennai: No wonder that #Germany 🇩🇪 also imports from #India 🇮🇳. #cycling is very popular in my country + the love for 🚲 extends…
1372623038408138753,japanese society japanese politics not yet mature north korean depend heavily japan not mature,@FoxNews Japanese society and Japanese politics are not yet mature. and North Korean depend heavily on Japan. Not mature at all.
1372623055848140801,writes real reason california gov gavin newsom facing recall election not,.@lanheechen writes that the real reason California Gov. Gavin Newsom is facing a #recall election is not because o… https://t.co/ywECC6vlKd
1373168743333859336,seen destruction congress amp left tmc ruined dreams last years gave opportunities,"RT @ANI: You have seen destruction by Congress &amp; the Left. TMC ruined your dreams. In the last 70 years, you gave opportunities to everyone…"
1362095407782719490,price lpg gas cylinder kg domestic cylinder hiked rs per cylinder rs per cylinder,"Price of LPG gas cylinder (14.2 kg domestic cylinder) hiked by Rs 50 per cylinder; to be at Rs 769 per cylinder 

1… https://t.co/aI1B1GzOdy"
1373318488920444937,started ed cbi step immediate prevention corruption act might,"This has just started.

ED / CBI will step in immediate under prevention of corruption act.

They might be just wai… https://t.co/ebJnXJJFzO"
1372623219660886021,mean decided unfollow retweeted politics,@Darealbandicoot I mean i decided to unfollow him all he retweeted was politics 247 😂
1372622282359717890,get extra lighting launch app phone putin kim kardashian,"Where does @YouTube get that extra lighting when you launch the app on your phone??

Putin Kim Kardashian"
1373317605163892745,hm anil deshmukh must resign lop devendra fadnavis hits maharashtra hm anil deshmukh ips param bir,'HM Anil Deshmukh must resign': LOP Devendra Fadnavis hits out at Maharashtra HM Anil Deshmukh over IPS Param Bir S… https://t.co/QoRUgurzF5
1372911545223499780,im dibrugarh modi talks amake indiabut check mobile phonesshirtsyouwill find amade,"RT @azan_im: @RahulGandhi at Dibrugarh:-
 MODI talks about 'Make in India',but if you check mobile phones,shirts,you'll find 'Made in China…"
1372905644647444492,youare qualified speak though position power arrogance height not,"@Tenam108 You're now qualified to speak as though from a position of power!
Arrogance at its height.
Can't you just… https://t.co/dRY5sgD0uV"
1373317663309500418,ansad badruddin firoz khan kerala arrested police planning target holding,Ansad Badruddin and Firoz Khan from Kerala were arrested by UP Police for planning to target those holding importan… https://t.co/DxYXzSlMh1
1373169122683486210,perhaps bengal terror violence reign supreme elections kharagpur welcomes shri narendra,RT @KrishnangsuK: Perhaps it’s only in Bengal when terror and violence reign supreme during elections. Kharagpur welcomes Shri Narendra Mod…
1372622069054251012,e joe biden isnt scared vladimir putin donald trump russian asset putin screwed elections hacked,RT @whittler_e: Joe Biden isn't scared of Vladimir Putin. Donald Trump was a Russian Asset. Putin screwed with our elections and hacked our…
1373168587960066049,internationaldayofhappiness happiness state mind tame mind always stay happy,"RT @ManishV71002531: @yourdreamup #InternationalDayOfHappiness
Happiness is state of mind.
Tame your mind to always stay happy and positive…"
1372882177881378820,honourable cm yogi adityanath ji done commendable work developing improving,"#योगीजी_के_4_साल_बेमिसाल
Honourable CM Yogi Adityanath ji has done commendable work in developing and improving law… https://t.co/pQq0Nu74O8"
1362098860538101763,gop politics finest scratch back scratch right trump,#GOP #politics at its finest. You scratch my back I’ll scratch yours and it is all right from the #Trump playbook.… https://t.co/rnphVY481e
